STATION,NAME,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV03
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/5/2000,0.16,0,0,64,74,53,1,,,,,,,,,,,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/6/2000,0,0,0,61,70,51,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/7/2000,0,0,0,61,76,45,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/8/2000,0,0,0,69,81,56,,,,,,,,,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/9/2000,0,0,0,72,86,58,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/10/2000,0,0,0,78,90,65,,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/11/2000,0,0,0,78,88,67,,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/12/2000,0,0,0,80,89,71,1,,,,,,,1,,,,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/13/2000,0.01,0,0,79,88,69,,,,,,,,,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/14/2000,0.29,0,0,79,87,70,1,,1,,,,,,,,1,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/15/2000,0.02,0,0,74,80,67,1,,,,,,,,,,,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/16/2000,2.35,0,0,76,85,66,1,1,1,,,,,,,,1,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/17/2000,0.17,0,0,70,74,66,1,,,,,,,,,,,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/18/2000,0.95,0,0,69,71,65,1,,1,,,,,,,,,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/19/2000,0,0,0,70,78,61,1,,,,,,,,,,,1,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/20/2000,0.12,0,0,74,85,62,1,1,1,,,,,,,,,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/21/2000,0.17,0,0,74,80,68,1,,1,,,,,,,,,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/22/2000,0,0,0,74,84,64,1,,,,,,,,,,,1,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/23/2000,0,0,0,74,86,62,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/24/2000,0.16,0,0,77,86,68,,,1,,,,,,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/25/2000,0.31,0,0,76,83,68,1,,,,,,,,,,,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/26/2000,0,0,0,75,85,64,1,,,,,,,,,,,1,,,,,,,1,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/27/2000,0.02,0,0,69,74,63,1,,,,,,,,,,,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/28/2000,0,0,0,69,77,60,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/29/2000,0,0,0,66,78,54,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/30/2000,0,0,0,67,78,55,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/1/2000,0,0,0,68,81,55,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/2/2000,0.06,0,0,73,85,60,,,,,,,,,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/3/2000,0.03,0,0,78,86,70,,,,,,,,1,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/4/2000,0.12,0,0,78,87,69,1,,1,,,,,,,,,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/5/2000,0.83,0,0,76,81,70,1,,1,,,,,,,,,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/6/2000,0.19,0,0,75,83,67,1,,,,,,,1,,,,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/7/2000,0,0,0,72,80,64,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/8/2000,0,0,0,71,82,60,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/9/2000,0,0,0,75,87,63,,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/10/2000,0.44,0,0,79,86,71,1,,1,,,,,1,,,,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/11/2000,0.09,0,0,76,81,70,1,,1,,,,,,,,,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/12/2000,0,0,0,75,83,67,1,,,,,,,1,,,,1,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/13/2000,0,0,0,77,86,67,1,,,,,,,1,,,,1,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/14/2000,0.06,0,0,73,85,61,1,,1,,,,,,,,,1,,,1,,,,1,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/15/2000,0,0,0,72,82,61,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/16/2000,0,0,0,69,81,57,1,,,,,,,,,,,1,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/17/2000,0,0,0,72,84,59,1,,,,,,,,,,,1,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/18/2000,0,0,0,75,84,66,1,,,,,,,1,,,,1,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/19/2000,1.06,0,0,68,77,59,1,1,1,,,,,,,,,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/20/2000,0,0,0,68,76,60,1,1,,,,,,1,,,,1,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/21/2000,0,0,0,70,79,60,1,,,,,,,,,,,1,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/22/2000,0,0,0,67,77,56,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/23/2000,0,0,0,69,80,57,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/24/2000,0,0,0,71,80,62,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/25/2000,0,0,0,70,81,59,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/26/2000,0.01,0,0,75,84,66,1,,,,,,,,,,,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/27/2000,0,0,0,73,83,63,1,,,,,,,1,,,,1,,,,,,,1,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/28/2000,0.04,0,0,75,84,66,1,,1,,,,,1,,,,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/29/2000,0.19,0,0,69,73,65,1,,,,,,,,,,,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/30/2000,0.12,0,0,72,77,67,1,,,,,,,,,,,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/31/2000,0.29,0,0,74,83,64,1,,1,,,,,,,,1,1,,,1,,,,1,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/1/2000,0,0,0,74,83,64,1,1,,,,,,,,,,1,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/2/2000,0,0,0,75,85,64,1,,,,,,,1,,,,1,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/3/2000,0.06,0,0,73,80,66,1,,,,,,,,,,,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/4/2000,0,0,0,71,79,63,1,,,,,,,1,,,,1,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/5/2000,0.04,0,0,68,79,56,,,,,,,,,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/6/2000,0.01,0,0,79,87,70,1,,,,,,,,,,,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/7/2000,0.56,0,0,74,81,67,1,,1,,,,,,,,,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/8/2000,0.4,0,0,72,76,68,1,,,,,,,,,,,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/9/2000,0.32,0,0,78,90,66,1,,1,,,,,,,,,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/10/2000,0,0,0,73,82,64,1,,,,,,,,,,,1,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/11/2000,0,0,0,72,82,62,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/12/2000,0,0,0,70,79,60,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/13/2000,0,0,0,68,80,56,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/14/2000,0,0,0,71,83,58,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/15/2000,0,0,0,76,89,62,1,,,,,,,1,,,,1,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/16/2000,0,0,0,75,85,65,1,,,,,,,1,,,,1,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/17/2000,0.91,0,0,71,80,62,,,1,1,1,,,,,,1,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/18/2000,0.47,0,0,68,76,59,1,,1,,,,,,,,,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/19/2000,0,0,0,68,78,58,1,,,,,,,,,,,1,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/20/2000,0,0,0,67,76,58,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/21/2000,0,0,0,68,79,57,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/22/2000,0,0,0,72,79,64,1,,,,,,,1,,,,1,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/23/2000,0.04,0,0,73,77,68,1,,,,,,,,,,,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/24/2000,0.09,0,0,74,80,67,1,,1,,,,,,,,,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/25/2000,0,0,0,72,82,61,1,,,,,,,,,,,1,,,,,,,1,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/26/2000,0,0,0,69,82,56,1,,,,,,,1,,,,1,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/27/2000,0,0,0,73,81,64,1,,,,,,,,,,,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/28/2000,0,0,0,72,81,62,1,1,,,,,,,,,,1,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/29/2000,0,0,0,75,85,64,1,,,,,,,1,,,,1,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/30/2000,0,0,0,79,88,69,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/31/2000,0,0,0,80,90,69,1,,,,,,,,,,,1,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/1/2000,0,0,0,79,86,71,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/2/2000,0.05,0,0,80,90,69,1,,1,,,,,,,,,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/3/2000,0,0,0,78,88,68,1,1,,,,,,1,,,,1,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/4/2000,0.1,0,0,74,83,65,1,,,,,,,,,,,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/5/2000,0,0,0,66,73,58,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/6/2000,0,0,0,68,79,56,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/7/2000,0,0,0,70,84,56,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/8/2000,0.03,0,0,68,72,64,1,,,,,,,,,,,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/9/2000,0,0,0,75,83,66,1,,,,,,,,,,,1,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/10/2000,0.09,0,0,74,78,69,1,,,,,,,,,,,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/11/2000,0.13,0,0,69,73,65,1,,1,,,,,,,,,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/12/2000,0.69,0,0,72,77,66,1,,1,,,,,,,,,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/13/2000,0,0,0,65,76,54,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/14/2000,0.01,0,0,,73,51,,,,,,,,,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/15/2000,0,0,0,58,66,50,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/16/2000,0,0,0,54,64,44,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/17/2000,0,0,0,56,71,41,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/18/2000,0,0,0,62,78,46,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/19/2000,0,0,0,66,82,50,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/20/2000,0.23,0,0,68,81,55,1,,1,,,,,,,,,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/21/2000,0.04,0,0,57,65,48,,,,,,,,,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/22/2000,0,0,0,64,78,49,,,,,,,,,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/23/2000,1.32,0,0,75,81,68,1,,1,,,,,,,,,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/24/2000,0.07,0,0,62,68,56,1,,,,,,,,,,,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/25/2000,2.02,0,0,51,56,46,1,,,,,,,,,,,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/26/2000,0.01,0,0,54,64,44,1,,,,,,,,,,,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/27/2000,0,0,0,53,67,39,1,,,,,,,,,,,1,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/28/2000,0,0,0,55,66,44,1,,,,,,,1,,,,1,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/29/2000,0,0,0,56,68,44,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/30/2000,0,0,0,59,73,44,1,,,,,,,,,,,1,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/1/2000,0,0,0,64,76,51,1,,,,,,,,,,,1,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/2/2000,0,0,0,70,80,59,1,,,,,,,,,,,1,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/3/2000,0,0,0,72,80,63,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/4/2000,0.7,0,0,72,81,62,1,,1,,,,,,,,,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/5/2000,0.56,0,0,70,79,61,1,,1,,,,,,,,,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/6/2000,0.02,0,0,51,61,40,1,,,,,,,,,,,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/7/2000,0,0,0,40,49,31,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/8/2000,0,0,0,39,49,29,,,,,,,,,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/9/2000,0,0,0,43,53,33,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/10/2000,0,0,0,47,61,33,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/11/2000,0,0,0,49,66,31,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/12/2000,0,0,0,53,69,36,,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/13/2000,0,0,0,56,74,37,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/14/2000,0,0,0,62,77,46,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/15/2000,0,0,0,64,73,54,,,,,,,,1,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/16/2000,0.02,0,0,59,68,50,1,,,,,,,1,,,,1,,,1,,,,1,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/17/2000,0.07,0,0,57,61,53,1,,,,,,,,,,,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/18/2000,0,0,0,54,66,42,1,1,,,,,,,,,,1,,,,,,,1,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/19/2000,0,0,0,54,70,38,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/20/2000,0,0,0,60,74,45,,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/21/2000,0,0,0,62,71,53,1,,,,,,,1,,,,1,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/22/2000,0,0,0,65,74,56,1,,,,,,,,,,,1,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/23/2000,0,0,0,65,77,53,1,,,,,,,1,,,,1,,,,,,,1,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/24/2000,0,0,0,68,77,59,1,,,,,,,1,,,,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/25/2000,0,0,0,64,74,53,1,1,,,,,,1,,,,1,,,,,,,1,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/26/2000,0,0,0,64,78,50,1,,,,,,,1,,,,1,,,,,,,1,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/27/2000,0,0,0,68,79,56,1,,,,,,,1,,,,1,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/28/2000,0,0,0,53,61,44,1,,,,,,,,,,,1,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/29/2000,0,0,0,47,59,35,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/30/2000,0,0,0,51,64,38,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/31/2000,0,0,0,54,68,40,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/1/2000,0,0,0,59,70,48,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/2/2000,0.11,0,0,65,78,52,1,,,,,,,1,,,,1,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/3/2000,0,0,0,60,67,52,1,1,,,,,,1,,,,1,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/4/2000,0,0,0,47,57,37,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/5/2000,0,0,0,44,57,30,,,,,,,,,,,,,,,,,,,,,
